"fornavn";"år";"Andel av fødte (prosent)"
"Adelen";"1960";.
"Adelen";"1961";.
"Adelen";"1962";.
"Adelen";"1963";.
"Adelen";"1964";.
"Adelen";"1965";.
"Adelen";"1966";.
"Adelen";"1967";.
"Adelen";"1968";.
"Adelen";"1969";.
"Adelen";"1970";.
"Adelen";"1971";.
"Adelen";"1972";.
"Adelen";"1973";.
"Adelen";"1974";.
"Adelen";"1975";.
"Adelen";"1976";.
"Adelen";"1977";.
"Adelen";"1978";.
"Adelen";"1979";.
"Adelen";"1980";.
"Adelen";"1981";.
"Adelen";"1982";.
"Adelen";"1983";.
"Adelen";"1984";.
"Adelen";"1985";.
"Adelen";"1986";.
"Adelen";"1987";.
"Adelen";"1988";.
"Adelen";"1989";.
"Adelen";"1990";.
"Adelen";"1991";.
"Adelen";"1992";.
"Adelen";"1993";.
"Adelen";"1994";.
"Adelen";"1995";.
"Adelen";"1996";0.023
"Adelen";"1997";.
"Adelen";"1998";.
"Adelen";"1999";.
"Adelen";"2000";.
"Adelen";"2001";.
"Adelen";"2002";.
"Adelen";"2003";0.013
"Adelen";"2004";0.016
"Adelen";"2005";.
"Adelen";"2006";.
"Adelen";"2007";0.022
"Adelen";"2008";.
"Adelen";"2009";.
"Adelen";"2010";0.027
"Adelen";"2011";0.022
"Adelen";"2012";0.019
"Adelen";"2013";0.161
"Adelen";"2014";0.125
"Adelen";"2015";0.161
"Adelen";"2016";0.169
"Adelen";"2017";0.138
"Adelen";"2018";0.114
"Adelen";"2019";0.076
"Adelen";"2020";0.095
"Adelina";"1880";0.000
"Adelina";"1881";0.000
"Adelina";"1882";0.000
"Adelina";"1883";0.000
"Adelina";"1884";0.000
"Adelina";"1885";0.000
"Adelina";"1886";0.000
"Adelina";"1887";0.000
"Adelina";"1888";0.000
"Adelina";"1889";0.000
"Adelina";"1890";0.000
"Adelina";"1891";0.000
"Adelina";"1892";0.000
"Adelina";"1893";0.000
"Adelina";"1894";0.000
"Adelina";"1895";0.000
"Adelina";"1896";0.000
"Adelina";"1897";0.000
"Adelina";"1898";0.000
"Adelina";"1899";0.000
"Adelina";"1900";0.000
"Adelina";"1901";0.000
"Adelina";"1902";0.000
"Adelina";"1903";0.000
"Adelina";"1904";0.000
"Adelina";"1905";0.005
"Adelina";"1906";0.000
"Adelina";"1907";0.000
"Adelina";"1908";0.000
"Adelina";"1909";0.000
"Adelina";"1910";0.000
"Adelina";"1911";0.000
"Adelina";"1912";0.000
"Adelina";"1913";0.000
"Adelina";"1914";0.000
"Adelina";"1915";0.000
"Adelina";"1916";0.000
"Adelina";"1917";0.000
"Adelina";"1918";0.000
"Adelina";"1919";0.000
"Adelina";"1920";0.000
"Adelina";"1921";0.000
"Adelina";"1922";0.000
"Adelina";"1923";0.008
"Adelina";"1924";0.000
"Adelina";"1925";0.000
"Adelina";"1926";0.000
"Adelina";"1927";0.000
"Adelina";"1928";0.000
"Adelina";"1929";0.000
"Adelina";"1930";0.000
"Adelina";"1931";0.000
"Adelina";"1932";0.000
"Adelina";"1933";0.000
"Adelina";"1934";0.000
"Adelina";"1935";0.000
"Adelina";"1936";0.000
"Adelina";"1937";0.000
"Adelina";"1938";0.000
"Adelina";"1939";0.000
"Adelina";"1940";0.000
"Adelina";"1941";0.000
"Adelina";"1942";0.000
"Adelina";"1943";0.004
"Adelina";"1944";0.000
"Adelina";"1945";.
"Adelina";"1946";.
"Adelina";"1947";.
"Adelina";"1948";.
"Adelina";"1949";.
"Adelina";"1950";.
"Adelina";"1951";.
"Adelina";"1952";.
"Adelina";"1953";.
"Adelina";"1954";.
"Adelina";"1955";.
"Adelina";"1956";.
"Adelina";"1957";.
"Adelina";"1958";.
"Adelina";"1959";.
"Adelina";"1960";.
"Adelina";"1961";.
"Adelina";"1962";.
"Adelina";"1963";.
"Adelina";"1964";.
"Adelina";"1965";.
"Adelina";"1966";.
"Adelina";"1967";.
"Adelina";"1968";.
"Adelina";"1969";.
"Adelina";"1970";.
"Adelina";"1971";.
"Adelina";"1972";.
"Adelina";"1973";.
"Adelina";"1974";.
"Adelina";"1975";.
"Adelina";"1976";.
"Adelina";"1977";.
"Adelina";"1978";.
"Adelina";"1979";.
"Adelina";"1980";.
"Adelina";"1981";.
"Adelina";"1982";.
"Adelina";"1983";.
"Adelina";"1984";.
"Adelina";"1985";.
"Adelina";"1986";.
"Adelina";"1987";.
"Adelina";"1988";0.013
"Adelina";"1989";0.010
"Adelina";"1990";0.023
"Adelina";"1991";0.024
"Adelina";"1992";0.016
"Adelina";"1993";.
"Adelina";"1994";0.011
"Adelina";"1995";0.014
"Adelina";"1996";0.014
"Adelina";"1997";0.015
"Adelina";"1998";.
"Adelina";"1999";0.018
"Adelina";"2000";.
"Adelina";"2001";.
"Adelina";"2002";0.022
"Adelina";"2003";.
"Adelina";"2004";.
"Adelina";"2005";.
"Adelina";"2006";.
"Adelina";"2007";0.019
"Adelina";"2008";0.015
"Adelina";"2009";0.015
"Adelina";"2010";.
"Adelina";"2011";0.016
"Adelina";"2012";0.022
"Adelina";"2013";0.019
"Adelina";"2014";0.033
"Adelina";"2015";0.043
"Adelina";"2016";0.030
"Adelina";"2017";0.048
"Adelina";"2018";0.032
"Adelina";"2019";0.022
"Adelina";"2020";0.038
"Adriana";"1880";0.000
"Adriana";"1881";0.000
"Adriana";"1882";0.000
"Adriana";"1883";0.000
"Adriana";"1884";0.000
"Adriana";"1885";0.000
"Adriana";"1886";0.000
"Adriana";"1887";0.000
"Adriana";"1888";0.000
"Adriana";"1889";0.000
"Adriana";"1890";0.000
"Adriana";"1891";0.000
"Adriana";"1892";0.000
"Adriana";"1893";0.000
"Adriana";"1894";0.000
"Adriana";"1895";0.000
"Adriana";"1896";0.000
"Adriana";"1897";0.000
"Adriana";"1898";0.000
"Adriana";"1899";0.000
"Adriana";"1900";0.000
"Adriana";"1901";0.000
"Adriana";"1902";0.000
"Adriana";"1903";0.000
"Adriana";"1904";0.000
"Adriana";"1905";0.000
"Adriana";"1906";0.000
"Adriana";"1907";0.000
"Adriana";"1908";0.000
"Adriana";"1909";0.000
"Adriana";"1910";0.000
"Adriana";"1911";0.000
"Adriana";"1912";0.000
"Adriana";"1913";0.000
"Adriana";"1914";0.000
"Adriana";"1915";0.000
"Adriana";"1916";0.000
"Adriana";"1917";0.004
"Adriana";"1918";0.004
"Adriana";"1919";0.000
"Adriana";"1920";0.000
"Adriana";"1921";0.000
"Adriana";"1922";0.004
"Adriana";"1923";0.000
"Adriana";"1924";0.004
"Adriana";"1925";0.000
"Adriana";"1926";0.000
"Adriana";"1927";0.009
"Adriana";"1928";0.000
"Adriana";"1929";0.000
"Adriana";"1930";0.005
"Adriana";"1931";0.005
"Adriana";"1932";0.000
"Adriana";"1933";0.016
"Adriana";"1934";0.005
"Adriana";"1935";0.016
"Adriana";"1936";0.010
"Adriana";"1937";0.005
"Adriana";"1938";0.000
"Adriana";"1939";0.000
"Adriana";"1940";0.000
"Adriana";"1941";0.009
"Adriana";"1942";0.000
"Adriana";"1943";0.000
"Adriana";"1944";0.000
"Adriana";"1945";.
"Adriana";"1946";.
"Adriana";"1947";.
"Adriana";"1948";.
"Adriana";"1949";.
"Adriana";"1950";.
"Adriana";"1951";.
"Adriana";"1952";.
"Adriana";"1953";.
"Adriana";"1954";.
"Adriana";"1955";.
"Adriana";"1956";.
"Adriana";"1957";0.012
"Adriana";"1958";.
"Adriana";"1959";.
"Adriana";"1960";.
"Adriana";"1961";.
"Adriana";"1962";.
"Adriana";"1963";.
"Adriana";"1964";.
"Adriana";"1965";0.016
"Adriana";"1966";.
"Adriana";"1967";0.011
"Adriana";"1968";0.013
"Adriana";"1969";0.015
"Adriana";"1970";0.018
"Adriana";"1971";0.010
"Adriana";"1972";0.021
"Adriana";"1973";0.024
"Adriana";"1974";0.032
"Adriana";"1975";0.031
"Adriana";"1976";0.044
"Adriana";"1977";0.039
"Adriana";"1978";0.035
"Adriana";"1979";0.058
"Adriana";"1980";0.040
"Adriana";"1981";0.052
"Adriana";"1982";0.034
"Adriana";"1983";0.049
"Adriana";"1984";0.025
"Adriana";"1985";0.050
"Adriana";"1986";0.025
"Adriana";"1987";0.016
"Adriana";"1988";0.018
"Adriana";"1989";0.028
"Adriana";"1990";0.018
"Adriana";"1991";0.018
"Adriana";"1992";0.024
"Adriana";"1993";0.022
"Adriana";"1994";.
"Adriana";"1995";0.032
"Adriana";"1996";0.023
"Adriana";"1997";0.015
"Adriana";"1998";0.018
"Adriana";"1999";.
"Adriana";"2000";0.018
"Adriana";"2001";0.019
"Adriana";"2002";0.042
"Adriana";"2003";0.019
"Adriana";"2004";0.032
"Adriana";"2005";0.022
"Adriana";"2006";0.028
"Adriana";"2007";0.062
"Adriana";"2008";0.055
"Adriana";"2009";0.072
"Adriana";"2010";0.070
"Adriana";"2011";0.069
"Adriana";"2012";0.076
"Adriana";"2013";0.061
"Adriana";"2014";0.059
"Adriana";"2015";0.056
"Adriana";"2016";0.066
"Adriana";"2017";0.052
"Adriana";"2018";0.061
"Adriana";"2019";0.040
"Adriana";"2020";0.027
"Agata";"1880";0.000
"Agata";"1881";0.000
"Agata";"1882";0.000
"Agata";"1883";0.000
"Agata";"1884";0.000
"Agata";"1885";0.000
"Agata";"1886";0.000
"Agata";"1887";0.000
"Agata";"1888";0.000
"Agata";"1889";0.008
"Agata";"1890";0.000
"Agata";"1891";0.000
"Agata";"1892";0.000
"Agata";"1893";0.000
"Agata";"1894";0.000
"Agata";"1895";0.000
"Agata";"1896";0.000
"Agata";"1897";0.000
"Agata";"1898";0.000
"Agata";"1899";0.000
"Agata";"1900";0.000
"Agata";"1901";0.000
"Agata";"1902";0.000
"Agata";"1903";0.000
"Agata";"1904";0.000
"Agata";"1905";0.000
"Agata";"1906";0.000
"Agata";"1907";0.000
"Agata";"1908";0.000
"Agata";"1909";0.000
"Agata";"1910";0.000
"Agata";"1911";0.000
"Agata";"1912";0.000
"Agata";"1913";0.000
"Agata";"1914";0.000
"Agata";"1915";0.000
"Agata";"1916";0.000
"Agata";"1917";0.000
"Agata";"1918";0.000
"Agata";"1919";0.000
"Agata";"1920";0.000
"Agata";"1921";0.000
"Agata";"1922";0.000
"Agata";"1923";0.000
"Agata";"1924";0.000
"Agata";"1925";0.000
"Agata";"1926";0.000
"Agata";"1927";0.000
"Agata";"1928";0.000
"Agata";"1929";0.000
"Agata";"1930";0.000
"Agata";"1931";0.000
"Agata";"1932";0.000
"Agata";"1933";0.000
"Agata";"1934";0.000
"Agata";"1935";0.000
"Agata";"1936";0.000
"Agata";"1937";0.000
"Agata";"1938";0.000
"Agata";"1939";0.000
"Agata";"1940";0.000
"Agata";"1941";0.000
"Agata";"1942";0.000
"Agata";"1943";0.000
"Agata";"1944";0.000
"Agata";"1945";.
"Agata";"1946";.
"Agata";"1947";.
"Agata";"1948";.
"Agata";"1949";.
"Agata";"1950";.
"Agata";"1951";.
"Agata";"1952";.
"Agata";"1953";.
"Agata";"1954";.
"Agata";"1955";.
"Agata";"1956";.
"Agata";"1957";.
"Agata";"1958";.
"Agata";"1959";.
"Agata";"1960";.
"Agata";"1961";.
"Agata";"1962";.
"Agata";"1963";.
"Agata";"1964";.
"Agata";"1965";0.016
"Agata";"1966";0.016
"Agata";"1967";0.016
"Agata";"1968";.
"Agata";"1969";.
"Agata";"1970";0.018
"Agata";"1971";0.018
"Agata";"1972";0.021
"Agata";"1973";.
"Agata";"1974";0.022
"Agata";"1975";0.025
"Agata";"1976";0.038
"Agata";"1977";0.018
"Agata";"1978";0.052
"Agata";"1979";0.064
"Agata";"1980";0.063
"Agata";"1981";0.060
"Agata";"1982";0.062
"Agata";"1983";0.051
"Agata";"1984";0.053
"Agata";"1985";0.103
"Agata";"1986";0.036
"Agata";"1987";0.054
"Agata";"1988";0.089
"Agata";"1989";0.057
"Agata";"1990";0.054
"Agata";"1991";0.034
"Agata";"1992";0.030
"Agata";"1993";0.028
"Agata";"1994";0.040
"Agata";"1995";0.023
"Agata";"1996";0.014
"Agata";"1997";0.015
"Agata";"1998";0.037
"Agata";"1999";0.031
"Agata";"2000";0.012
"Agata";"2001";.
"Agata";"2002";.
"Agata";"2003";.
"Agata";"2004";0.016
"Agata";"2005";.
"Agata";"2006";.
"Agata";"2007";0.016
"Agata";"2008";0.015
"Agata";"2009";0.027
"Agata";"2010";.
"Agata";"2011";0.013
"Agata";"2012";0.013
"Agata";"2013";0.013
"Agata";"2014";.
"Agata";"2015";.
"Agata";"2016";.
"Agata";"2017";.
"Agata";"2018";0.014
"Agata";"2019";0.018
"Agata";"2020";.
"Agathe";"1880";0.047
"Agathe";"1881";0.044
"Agathe";"1882";0.051
"Agathe";"1883";0.059
"Agathe";"1884";0.021
"Agathe";"1885";0.059
"Agathe";"1886";0.028
"Agathe";"1887";0.034
"Agathe";"1888";0.025
"Agathe";"1889";0.056
"Agathe";"1890";0.066
"Agathe";"1891";0.084
"Agathe";"1892";0.054
"Agathe";"1893";0.075
"Agathe";"1894";0.049
"Agathe";"1895";0.017
"Agathe";"1896";0.050
"Agathe";"1897";0.032
"Agathe";"1898";0.031
"Agathe";"1899";0.020
"Agathe";"1900";0.049
"Agathe";"1901";0.029
"Agathe";"1902";0.033
"Agathe";"1903";0.028
"Agathe";"1904";0.028
"Agathe";"1905";0.041
"Agathe";"1906";0.032
"Agathe";"1907";0.027
"Agathe";"1908";0.057
"Agathe";"1909";0.046
"Agathe";"1910";0.008
"Agathe";"1911";0.042
"Agathe";"1912";0.016
"Agathe";"1913";0.004
"Agathe";"1914";0.028
"Agathe";"1915";0.024
"Agathe";"1916";0.012
"Agathe";"1917";0.039
"Agathe";"1918";0.042
"Agathe";"1919";0.033
"Agathe";"1920";0.014
"Agathe";"1921";0.011
"Agathe";"1922";0.019
"Agathe";"1923";0.008
"Agathe";"1924";0.012
"Agathe";"1925";0.004
"Agathe";"1926";0.008
"Agathe";"1927";0.004
"Agathe";"1928";0.004
"Agathe";"1929";0.009
"Agathe";"1930";0.005
"Agathe";"1931";0.000
"Agathe";"1932";0.005
"Agathe";"1933";0.005
"Agathe";"1934";0.000
"Agathe";"1935";0.016
"Agathe";"1936";0.000
"Agathe";"1937";0.015
"Agathe";"1938";0.005
"Agathe";"1939";0.005
"Agathe";"1940";0.000
"Agathe";"1941";0.009
"Agathe";"1942";0.004
"Agathe";"1943";0.004
"Agathe";"1944";0.003
"Agathe";"1945";.
"Agathe";"1946";.
"Agathe";"1947";.
"Agathe";"1948";.
"Agathe";"1949";.
"Agathe";"1950";.
"Agathe";"1951";.
"Agathe";"1952";.
"Agathe";"1953";.
"Agathe";"1954";.
"Agathe";"1955";.
"Agathe";"1956";.
"Agathe";"1957";.
"Agathe";"1958";.
"Agathe";"1959";.
"Agathe";"1960";.
"Agathe";"1961";.
"Agathe";"1962";.
"Agathe";"1963";.
"Agathe";"1964";.
"Agathe";"1965";.
"Agathe";"1966";.
"Agathe";"1967";.
"Agathe";"1968";0.010
"Agathe";"1969";.
"Agathe";"1970";.
"Agathe";"1971";.
"Agathe";"1972";.
"Agathe";"1973";0.016
"Agathe";"1974";0.013
"Agathe";"1975";.
"Agathe";"1976";.
"Agathe";"1977";0.021
"Agathe";"1978";.
"Agathe";"1979";0.012
"Agathe";"1980";0.011
"Agathe";"1981";0.020
"Agathe";"1982";0.017
"Agathe";"1983";0.011
"Agathe";"1984";0.011
"Agathe";"1985";0.011
"Agathe";"1986";.
"Agathe";"1987";.
"Agathe";"1988";0.013
"Agathe";"1989";.
"Agathe";"1990";.
"Agathe";"1991";.
"Agathe";"1992";.
"Agathe";"1993";0.025
"Agathe";"1994";0.017
"Agathe";"1995";0.017
"Agathe";"1996";.
"Agathe";"1997";0.015
"Agathe";"1998";0.024
"Agathe";"1999";0.012
"Agathe";"2000";0.018
"Agathe";"2001";0.013
"Agathe";"2002";0.019
"Agathe";"2003";0.029
"Agathe";"2004";0.038
"Agathe";"2005";0.025
"Agathe";"2006";0.053
"Agathe";"2007";0.037
"Agathe";"2008";0.043
"Agathe";"2009";0.027
"Agathe";"2010";0.039
"Agathe";"2011";0.025
"Agathe";"2012";0.016
"Agathe";"2013";0.039
"Agathe";"2014";0.039
"Agathe";"2015";0.023
"Agathe";"2016";0.033
"Agathe";"2017";0.028
"Agathe";"2018";.
"Agathe";"2019";0.015
"Agathe";"2020";0.019
"Agne";"1880";0.000
"Agne";"1881";0.000
"Agne";"1882";0.000
"Agne";"1883";0.000
"Agne";"1884";0.000
"Agne";"1885";0.000
"Agne";"1886";0.000
"Agne";"1887";0.000
"Agne";"1888";0.000
"Agne";"1889";0.000
"Agne";"1890";0.000
"Agne";"1891";0.000
"Agne";"1892";0.000
"Agne";"1893";0.000
"Agne";"1894";0.000
"Agne";"1895";0.000
"Agne";"1896";0.000
"Agne";"1897";0.000
"Agne";"1898";0.000
"Agne";"1899";0.000
"Agne";"1900";0.000
"Agne";"1901";0.000
"Agne";"1902";0.000
"Agne";"1903";0.000
"Agne";"1904";0.000
"Agne";"1905";0.000
"Agne";"1906";0.005
"Agne";"1907";0.000
"Agne";"1908";0.000
"Agne";"1909";0.000
"Agne";"1910";0.000
"Agne";"1911";0.000
"Agne";"1912";0.000
"Agne";"1913";0.000
"Agne";"1914";0.000
"Agne";"1915";0.004
"Agne";"1916";0.000
"Agne";"1917";0.004
"Agne";"1918";0.000
"Agne";"1919";0.000
"Agne";"1920";0.003
"Agne";"1921";0.000
"Agne";"1922";0.004
"Agne";"1923";0.000
"Agne";"1924";0.000
"Agne";"1925";0.000
"Agne";"1926";0.000
"Agne";"1927";0.004
"Agne";"1928";0.000
"Agne";"1929";0.000
"Agne";"1930";0.000
"Agne";"1931";0.000
"Agne";"1932";0.000
"Agne";"1933";0.000
"Agne";"1934";0.000
"Agne";"1935";0.000
"Agne";"1936";0.000
"Agne";"1937";0.000
"Agne";"1938";0.000
"Agne";"1939";0.000
"Agne";"1940";0.000
"Agne";"1941";0.000
"Agne";"1942";0.000
"Agne";"1943";0.000
"Agne";"1944";0.000
"Agne";"1945";.
"Agne";"1946";.
"Agne";"1947";.
"Agne";"1948";.
"Agne";"1949";.
"Agne";"1950";.
"Agne";"1951";.
"Agne";"1952";.
"Agne";"1953";.
"Agne";"1954";.
"Agne";"1955";.
"Agne";"1956";.
"Agne";"1957";.
"Agne";"1958";.
"Agne";"1959";.
"Agne";"1960";.
"Agne";"1961";.
"Agne";"1962";.
"Agne";"1963";.
"Agne";"1964";.
"Agne";"1965";.
"Agne";"1966";.
"Agne";"1967";.
"Agne";"1968";.
"Agne";"1969";.
"Agne";"1970";.
"Agne";"1971";.
"Agne";"1972";.
"Agne";"1973";.
"Agne";"1974";.
"Agne";"1975";.
"Agne";"1976";.
"Agne";"1977";.
"Agne";"1978";.
"Agne";"1979";.
"Agne";"1980";0.020
"Agne";"1981";0.014
"Agne";"1982";0.020
"Agne";"1983";0.043
"Agne";"1984";0.022
"Agne";"1985";0.033
"Agne";"1986";0.055
"Agne";"1987";0.051
"Agne";"1988";0.052
"Agne";"1989";0.041
"Agne";"1990";0.051
"Agne";"1991";0.050
"Agne";"1992";0.030
"Agne";"1993";0.039
"Agne";"1994";0.017
"Agne";"1995";0.020
"Agne";"1996";.
"Agne";"1997";.
"Agne";"1998";0.015
"Agne";"1999";.
"Agne";"2000";.
"Agne";"2001";.
"Agne";"2002";.
"Agne";"2003";.
"Agne";"2004";.
"Agne";"2005";.
"Agne";"2006";.
"Agne";"2007";.
"Agne";"2008";.
"Agne";"2009";.
"Agne";"2010";.
"Agne";"2011";.
"Agne";"2012";.
"Agne";"2013";.
"Agne";"2014";.
"Agne";"2015";.
"Agne";"2016";.
"Agne";"2017";.
"Agne";"2018";.
"Agne";"2019";.
"Agne";"2020";.
"Agnes";"1880";0.677
"Agnes";"1881";0.759
"Agnes";"1882";0.678
"Agnes";"1883";0.819
"Agnes";"1884";0.803
"Agnes";"1885";0.733
"Agnes";"1886";0.854
"Agnes";"1887";0.939
"Agnes";"1888";0.763
"Agnes";"1889";1.029
"Agnes";"1890";1.371
"Agnes";"1891";1.138
"Agnes";"1892";1.333
"Agnes";"1893";1.082
"Agnes";"1894";1.051
"Agnes";"1895";1.395
"Agnes";"1896";1.129
"Agnes";"1897";1.348
"Agnes";"1898";1.385
"Agnes";"1899";1.473
"Agnes";"1900";1.299
"Agnes";"1901";1.485
"Agnes";"1902";1.401
"Agnes";"1903";1.320
"Agnes";"1904";1.397
"Agnes";"1905";1.254
"Agnes";"1906";1.220
"Agnes";"1907";1.352
"Agnes";"1908";1.475
"Agnes";"1909";1.336
"Agnes";"1910";1.372
"Agnes";"1911";1.202
"Agnes";"1912";1.212
"Agnes";"1913";1.224
"Agnes";"1914";1.260
"Agnes";"1915";1.144
"Agnes";"1916";1.125
"Agnes";"1917";1.254
"Agnes";"1918";1.074
"Agnes";"1919";0.992
"Agnes";"1920";1.106
"Agnes";"1921";0.973
"Agnes";"1922";0.959
"Agnes";"1923";0.804
"Agnes";"1924";1.009
"Agnes";"1925";0.769
"Agnes";"1926";0.811
"Agnes";"1927";0.747
"Agnes";"1928";0.765
"Agnes";"1929";0.547
"Agnes";"1930";0.585
"Agnes";"1931";0.561
"Agnes";"1932";0.421
"Agnes";"1933";0.461
"Agnes";"1934";0.402
"Agnes";"1935";0.326
"Agnes";"1936";0.350
"Agnes";"1937";0.235
"Agnes";"1938";0.211
"Agnes";"1939";0.329
"Agnes";"1940";0.243
"Agnes";"1941";0.224
"Agnes";"1942";0.186
"Agnes";"1943";0.184
"Agnes";"1944";0.159
"Agnes";"1945";0.136
"Agnes";"1946";0.089
"Agnes";"1947";0.146
"Agnes";"1948";0.116
"Agnes";"1949";0.082
"Agnes";"1950";0.138
"Agnes";"1951";0.095
"Agnes";"1952";0.078
"Agnes";"1953";0.117
"Agnes";"1954";0.057
"Agnes";"1955";0.081
"Agnes";"1956";0.085
"Agnes";"1957";0.059
"Agnes";"1958";0.070
"Agnes";"1959";0.027
"Agnes";"1960";0.057
"Agnes";"1961";0.066
"Agnes";"1962";0.053
"Agnes";"1963";0.043
"Agnes";"1964";0.072
"Agnes";"1965";0.057
"Agnes";"1966";0.054
"Agnes";"1967";0.040
"Agnes";"1968";0.049
"Agnes";"1969";0.041
"Agnes";"1970";0.032
"Agnes";"1971";0.036
"Agnes";"1972";0.021
"Agnes";"1973";0.043
"Agnes";"1974";0.024
"Agnes";"1975";0.031
"Agnes";"1976";0.044
"Agnes";"1977";0.021
"Agnes";"1978";0.041
"Agnes";"1979";0.052
"Agnes";"1980";0.046
"Agnes";"1981";0.043
"Agnes";"1982";0.048
"Agnes";"1983";0.034
"Agnes";"1984";0.042
"Agnes";"1985";0.020
"Agnes";"1986";0.041
"Agnes";"1987";0.024
"Agnes";"1988";0.034
"Agnes";"1989";0.023
"Agnes";"1990";0.041
"Agnes";"1991";0.032
"Agnes";"1992";0.049
"Agnes";"1993";0.042
"Agnes";"1994";0.099
"Agnes";"1995";0.063
"Agnes";"1996";0.084
"Agnes";"1997";0.093
"Agnes";"1998";0.064
"Agnes";"1999";0.055
"Agnes";"2000";0.095
"Agnes";"2001";0.073
"Agnes";"2002";0.087
"Agnes";"2003";0.114
"Agnes";"2004";0.136
"Agnes";"2005";0.187
"Agnes";"2006";0.171
"Agnes";"2007";0.174
"Agnes";"2008";0.192
"Agnes";"2009";0.189
"Agnes";"2010";0.228
"Agnes";"2011";0.304
"Agnes";"2012";0.249
"Agnes";"2013";0.294
"Agnes";"2014";0.459
"Agnes";"2015";0.319
"Agnes";"2016";0.392
"Agnes";"2017";0.367
"Agnes";"2018";0.454
"Agnes";"2019";0.484
"Agnes";"2020";0.510
"Agnete";"1880";0.063
"Agnete";"1881";0.000
"Agnete";"1882";0.038
"Agnete";"1883";0.105
"Agnete";"1884";0.042
"Agnete";"1885";0.059
"Agnete";"1886";0.038
"Agnete";"1887";0.052
"Agnete";"1888";0.075
"Agnete";"1889";0.080
"Agnete";"1890";0.059
"Agnete";"1891";0.028
"Agnete";"1892";0.040
"Agnete";"1893";0.031
"Agnete";"1894";0.031
"Agnete";"1895";0.046
"Agnete";"1896";0.039
"Agnete";"1897";0.016
"Agnete";"1898";0.020
"Agnete";"1899";0.025
"Agnete";"1900";0.029
"Agnete";"1901";0.024
"Agnete";"1902";0.028
"Agnete";"1903";0.019
"Agnete";"1904";0.014
"Agnete";"1905";0.032
"Agnete";"1906";0.032
"Agnete";"1907";0.027
"Agnete";"1908";0.018
"Agnete";"1909";0.046
"Agnete";"1910";0.034
"Agnete";"1911";0.017
"Agnete";"1912";0.016
"Agnete";"1913";0.024
"Agnete";"1914";0.024
"Agnete";"1915";0.024
"Agnete";"1916";0.024
"Agnete";"1917";0.027
"Agnete";"1918";0.019
"Agnete";"1919";0.012
"Agnete";"1920";0.027
"Agnete";"1921";0.000
"Agnete";"1922";0.026
"Agnete";"1923";0.019
"Agnete";"1924";0.016
"Agnete";"1925";0.017
"Agnete";"1926";0.025
"Agnete";"1927";0.004
"Agnete";"1928";0.027
"Agnete";"1929";0.005
"Agnete";"1930";0.023
"Agnete";"1931";0.019
"Agnete";"1932";0.014
"Agnete";"1933";0.016
"Agnete";"1934";0.005
"Agnete";"1935";0.005
"Agnete";"1936";0.010
"Agnete";"1937";0.000
"Agnete";"1938";0.009
"Agnete";"1939";0.009
"Agnete";"1940";0.009
"Agnete";"1941";0.000
"Agnete";"1942";0.012
"Agnete";"1943";0.023
"Agnete";"1944";0.003
"Agnete";"1945";.
"Agnete";"1946";.
"Agnete";"1947";.
"Agnete";"1948";.
"Agnete";"1949";.
"Agnete";"1950";.
"Agnete";"1951";0.017
"Agnete";"1952";0.013
"Agnete";"1953";.
"Agnete";"1954";.
"Agnete";"1955";0.012
"Agnete";"1956";.
"Agnete";"1957";.
"Agnete";"1958";.
"Agnete";"1959";.
"Agnete";"1960";.
"Agnete";"1961";0.015
"Agnete";"1962";0.018
"Agnete";"1963";0.029
"Agnete";"1964";0.025
"Agnete";"1965";0.019
"Agnete";"1966";0.032
"Agnete";"1967";0.035
"Agnete";"1968";0.029
"Agnete";"1969";0.046
"Agnete";"1970";0.018
"Agnete";"1971";0.013
"Agnete";"1972";0.037
"Agnete";"1973";0.016
"Agnete";"1974";0.043
"Agnete";"1975";0.042
"Agnete";"1976";0.053
"Agnete";"1977";0.048
"Agnete";"1978";0.038
"Agnete";"1979";0.038
"Agnete";"1980";0.043
"Agnete";"1981";0.037
"Agnete";"1982";0.028
"Agnete";"1983";0.026
"Agnete";"1984";0.034
"Agnete";"1985";0.033
"Agnete";"1986";.
"Agnete";"1987";0.022
"Agnete";"1988";0.037
"Agnete";"1989";0.018
"Agnete";"1990";0.028
"Agnete";"1991";0.029
"Agnete";"1992";0.033
"Agnete";"1993";0.025
"Agnete";"1994";0.025
"Agnete";"1995";0.020
"Agnete";"1996";0.017
"Agnete";"1997";0.033
"Agnete";"1998";0.015
"Agnete";"1999";0.021
"Agnete";"2000";0.021
"Agnete";"2001";0.032
"Agnete";"2002";0.016
"Agnete";"2003";0.032
"Agnete";"2004";0.016
"Agnete";"2005";0.019
"Agnete";"2006";.
"Agnete";"2007";0.022
"Agnete";"2008";0.015
"Agnete";"2009";.
"Agnete";"2010";.
